Transaction Hash,Block Number,Timestamp,Gas Price (Gwei),Gas Used,Number of Inputs,Max Merkle Tree Depth
4df3b1564a42d7261d15f9169061ffd480cd52a3ea3b8b42f1db4015392bd9c0,6546265,1729076802,0.125,1612792,1,1
e5ad59f7c9818fc56111da9f7d1eed7bcbb22ea8df124476906ce9dc16a99157,6490329,1728804637,0.125,1465892,1,1
d6d2c4b49928e7fa357a91d32dc0a810b7b933982afe0db36578711294c2636e,6413824,1728457312,0.125,1574338,2,1
f0c9fdd4aae69d1a394e987d2e1a519ab032b55b48408525815bcaadf9ef1d5d,6408446,1728431875,0.125,1502601,1,7
830a1d68954a6ab153518be0f0aa3564ad0f1c2a809be9144886dfbdb41cdd08,6531538,1729005323,0.125,1468422,1,1
784b6fb786549e0aa553e7cb13e7e505d45774d96fa0fa59834bfc584b83dd59,6510455,1728903404,0.125,1855378,1,1
30b98b30a2b7d0784c6d4c8135e40e13f3c901dbc17de72225f59d68dd028592,6415142,1728463624,0.125,1492553,2,1
2758e4688b041bc6ea67f0a3dc044ec86ea7aba0bbd75afae6388ff3c0366a42,6410460,1728441316,0.125,1569683,2,1
ec6cd1cc9650588b61ba9f0aab8a10ac37ee1ce75f467e8a4dae2323ad0d3ccd,6530209,1729000231,0.125,1707806,1,1
b74541aaac96e3747d87331b3db220c2bc9fbda3a8a1747a7c6dbe94b13c1ba0,6412894,1728453301,0.125,1572257,2,1
a6b03847a67f20af962ac185fd5febe2057ab199a87d60b91de79491e06a4f62,6522619,1728963365,0.125,1709319,4,2
6e9f7c086a80fd3d1a14f33a32bd357e891e528c7f939781b551a01adf0eaf33,6414034,1728458155,0.125,1651174,2,1
3295516c451024f1b3d9cac9191abf55c431602ea230ed84214e5f55309f8d6e,6414517,1728460727,0.125,1732109,2,1
2bb8a7162d6dc122726378a6bb23b1198c9feb26692c1b8da2c7ce02ee7af12a,6537779,1729035417,0.125,1629866,1,1
b5147520ba41b79db75baa8906cbf391a84980f26f464956239374233bc7af22,6414970,1728462914,0.125,1680369,3,2
570f03057a404270cd5d2e4808a8441c84a1dfbee0a0e226c7140f50813e2c03,6414579,1728461025,0.125,1804593,2,1
bf76e41c85baa98664bc010111aea8e941b7d73f67238f68f3e9855e91bd1897,6504880,1728877105,0.125,1719127,2,1
a939e5bf9e03425a23de2c1c565745a911a9485c0242ff1c7709fa865a13902b,6412917,1728453397,0.125,1812288,2,1
99ac46f9baadcf49494deb64430b0aafdf55e308cde6902e2151bebaafa125dc,6549008,1729089468,0.125,1706082,1,1
383be09fbb3688d9f524ddfd500ca197bc0c3ddcf8174c77c3f95a826e8e276a,6407030,1728424676,0.125,1493408,2,1
75d499a8ef19579a75fcf8eab5231ef2673b60c56ba0187df1a2a3ec8f851436,6415096,1728463381,0.125,1553247,2,12
ec46fb3b0460c85b407a7a505c48739988390ea0a7e1a1d7cf7a26509eb7a72c,6415392,1728464568,0.125,1650838,2,1
6b5e90f6418771fcd721db2e22b27e49c7e8f97730f3c433ff231d9e2246566d,6440275,1728583770,0.125,1466432,1,1
e942bbd448e75a483cd14d39ae316fceb4b9508aecf95588ee1a0fe3a93a1a72,6415734,1728465853,0.125,1753628,3,2
134c78bcaf90b3a03c19ecda4cd93b6120f434e09a4dd2cffdf3cbe0ee0b9b82,6410580,1728441732,0.125,1571747,2,1
36ce326a27fe06eb74b02a6f227cf775583979a532bdb24691ff92741168981d,6416439,1728468529,0.125,1571116,2,1
74bdb2ab0d054a4daa00a9488427c1c9c76b92dae82896e2ec11e9eb70602c69,6513451,1728918050,0.125,1704331,1,1
8212790c63d13db24b041eccc3126f10bcc28777a16e9574cfc68a3c1f1352ce,6414064,1728458316,0.125,1653271,2,1
d60885d1aa2e19981c2f48e26a8ac73f3790a9ea615be566ba7ddf9a9381951d,6572647,1729204874,0.125,1866777,1,1
e46b0192b7a771b2f8da3c4f04bebb2a4de3c9e4824ba7d1121440755bce6de1,6415973,1728466744,0.125,1569712,2,1
df968fffe7b16d00c8d466a369688b99c2f5e52127dc097f1a815602744d969c,6415790,1728466026,0.125,1729882,2,1
cbd807df18890f229b9ef9c36ffc9cd1a1beee6efc15ea171dc7e9a70277ca52,6442978,1728597456,0.125,1546091,1,1
c42d852f078f98c1b593392840a8f0af6fa72a348ba26c0cbe1d86e3b4a08405,6412660,1728452080,0.125,1492973,2,1
0484e23f27612e3f54f4e724bf497d7f1298409421a50b3a30aed1526393cfb4,6409901,1728438729,0.125,1650941,2,1
5086984ce03bc94b7896e5fe618ab2d654f8371d5395ade1f15874b4a67682c6,6414100,1728458520,0.125,1652429,2,1
9243d9624f658eec14cf2d0bd7d3b5e196c2abe1564653021244dd46a62a4602,6412836,1728452982,0.125,1732774,2,1
0b1aeeeb9b2fa42b65a7d9065106d8d475cde7ae0ed6fcb490020566b79aed11,6429449,1728532787,0.125,2180838,15,4
d8672216e7888b2e7c6a544535a07fc29d613089f8cbb4155984e07b3492bf97,6478133,1728742038,0.125,1857206,1,1
6af73e6ac1af4d30fdc9236215322513706c3d056a92a3a6023748ec49013df7,6502613,1728865852,0.125,1533651,1,1
b6052854539ca59655410777a6b56c2ddbe6639a7860d3995a900d2921fc2924,6409813,1728438202,0.125,1494411,2,1
364a4d00cf8b99850b1a52d66f4ad7ec7ba84d68c335d4a8310d96494d8b81e1,6437196,1728569319,0.125,1704045,1,1
fe2309b3583770b2bbcbcb759466f9c360932d0e49795205e29f1e935b79b448,6545646,1729073802,0.125,1547225,1,1
85ffa79f002721699629d61d595d6d6fc48d2d39f7bd19d9dbf6691c032d30d8,6530089,1728999791,0.125,1625845,1,1
b594c59a5b3d0a042d010d7e87651356bc2e56272957ced0bba3bb5018d1fbdc,6412642,1728451955,0.125,1493908,2,1
655269304849f0466ff4c437da747b792cc36bef597e43bae805f7e158ba7b85,6568861,1729186063,0.125,1467148,1,1
7566350fbd52db2076514f1a779c454ee3cdcad5706b1bb30eb8b4934e63014a,6406667,1728423108,0.125,1492937,2,1
811d2217c9c069202e78a83109c089d3328caaf161e06fe8d83449e257422d7f,6457327,1728638139,0.125,1467619,1,1
37e6e5f684138133fa5a06803e6a59b184ed76ae7943d25232aaa5443d8d879b,6415540,1728465069,0.125,1731766,2,1
2c3e2fb9417001d17c1a32dbb364c4fcc6f667512446aaefa9515d7fd51f38fe,6594379,1729312526,0.125,1681786,1,1
09515b5631df4f95ee796a1e07f7e68f31e950da4f2ee738f63fc8388930453a,6407063,1728424803,0.125,1571062,2,1
d564f32a75d4fb0b0ee65cf8985b90f2512730b70514038214887d9bdcbf6812,6413644,1728456516,0.125,1283471,1,11
068d1a9ff63b573a985f5f2ac9a7ed23a0f2589ee355782d0afa1ea41be64465,6436989,1728568610,0.125,1630209,1,1
5a05ec15f9b603122af60bfd99f93cb6e8209eb4572f801d0ffe96905d3d60c6,6408662,1728432892,0.125,1639976,2,1
8c809e62efc6b499b4846ae0ab99dd2f006fa9969053aa0f7e8e9d0f0709433c,6536168,1729027301,0.125,1534923,1,1
91f1af686fdc51c710190159a677e2459b3e61640370e2d6df03dccb02cb0b89,6413054,1728453923,0.125,1521614,3,2
6890753ef51d7219f4e53b06007617cf5e5a4fb423eeb59e08dc8fff7c726250,6530086,1728999785,0.125,1467854,1,1
0736e029c55564c6a18edba86a61e05c295a80a31904d391ac9bbb3c24aae3a1,6415873,1728466361,0.125,1682955,3,2
b3b2c5cf8e70a806e02eb72056b0ca78c8bfdee3b7e94e04c7e3acc72a319d2f,6419398,1728482872,0.125,1651939,2,1
a9e079b9ea2caaf542ba75651dffef82ec43dfe16625cbe5583ac2e1371ad6f6,6531334,1729004433,0.125,1467352,1,1
51548e15177e0ac8f2a4812ee99705e5db6daf25092d7d14a8becd9dbc34c6bd,6410392,1728440990,0.125,2101929,15,4
8c0d7fcc5811964639251da65135bd1c1118bc0224e87f300b5fd43fbe76546a,6415575,1728465235,0.125,1494239,2,1
e8af423b8fa6d21b98c8e9e82e03e4175552f59650b169185e6da22e064f7ddf,6437188,1728569278,0.125,1616290,1,1
5861e93a55b4de1af5dde8d7331d4cb02b02991b7ce3b9c71928dea8d6c307fc,6413402,1728455462,0.125,1813264,2,1
9b0a371bac0566d248f6026c5b65a44a4070d8f455acf331e83bdba418780aa9,6415845,1728466228,0.125,1761291,3,2
023f28b281da55388bfbc670b63083acdd5a092092d2a74c0050bc1e71b5491d,6416991,1728471160,0.125,1491401,2,1
0c60a94b77dd622b7218b2cb7d0116b62368fbad0caf6cfabbff0372124cdd7a,6526569,1728982804,0.125,1469138,1,1
1867ac837de8198649d8ba69bdf987ddb95a6be0d6a92f6c5c97218ed66305eb,6578942,1729235672,0.125,1723677,2,1
bf348e90cad9613c21702542e24cde8c10814787dfee2782265e3ac7b112b768,6414086,1728458430,0.125,1572317,2,1
f7a50d71c9ca5c167fd9515c58a7f97d3efc9b4ef4841a014a672297baf830c6,6478190,1728742276,0.125,1626849,1,1
058c2bd656ece2794de80a747b73fb4563b6e55a79b25745a7800f4167a29282,6589643,1729289048,0.125,1606283,1,1
567ce2045cfd17e515ea42030a0c66c7786f5255e8b9d69a3c18868be71f0975,6522258,1728961755,0.125,1536974,1,1
13ac1ca3010f75ed8d8906d1066c2abbe1f94403cb5870ffd993cd8873911e75,6407062,1728424800,0.125,1837469,14,4
2ed62a46ccfe06d2f9fa979f347186d379d3b461c9a69d5c151bec6bd529d3dc,6415537,1728465054,0.125,1707452,4,2
f3e9cebd855cb3b635cc95157d0cfe16bc1f5fedccb4ca4e8c10fab629fe7002,6418764,1728479714,0.125,1573630,2,1
e1d907fea91fb1b065e8a7f69aeb2e24cff973065a3eba9a62984c83853199fe,6564068,1729162675,0.125,1613894,1,1
1941bc294d7f3a6ca299d186ee8fe3fc088245006c880979599f002680cc8a4d,6413659,1728456596,0.125,1492660,2,1
4cf11c79d49703eeb9280367402667572c93e6c2008453c95e16faa2704411ef,6569504,1729189221,0.125,1465046,1,1
726e512278f4df0c93296a807000661a902eef8f1fcead39a1a1b0fb69a2fa7a,6412937,1728453472,0.125,1571919,2,1
662759cd03a7c992eb08b2a8a4dd064751c0a537f2bb734d40b781ea9addd5e7,6530289,1729000538,0.125,1706507,1,1
b8d67e5d33d990801950440e5aa64aa8b102879e7efdd0e8f2b8c5618a7a3090,6415771,1728465955,0.125,1761446,3,2
0fadd157c989e90eae759dcfe7cfdccee8a0bf63f3791bbad7f87eacef5c6323,6504831,1728876904,0.125,1573918,2,1
12a20db09dd8868726097cbac8e6ce77f79214bef7e397042236dfb3d4f7879e,6548540,1729087434,0.125,1469785,1,1
e16940efb8d948e9bdc436077a516ed5612a1671e79a267e3e4332d9dfabe918,6440031,1728582744,0.125,1570681,2,1
2faea3e3bee46ae817d69814dc5ec3dbb2d749eba12b8284c9490acbe979f8fd,6508628,1728894943,0.125,1623854,1,1
836b62309742231ec3fa559162b76fe3085f9f2eacd27ea870cb88935addaa73,6566929,1729176948,0.125,1471437,1,1
2122690742f08115b84973b5c5ead5054957e896eff660fdb32982f2b7c8c9e5,6413092,1728454044,0.125,1650557,2,1
5a40967339018a1c9832dc2e52c3dc40986d87036584d3c24a633ae0a5c5d622,6566920,1729176929,0.125,1704468,1,1
fdc510670e131803de17a972db2e6a65abf64c63aa0ca58d2321ba67890a4feb,6528729,1728993281,0.125,1548066,1,1
ae4b42a21ef54c147126453abe61f7412c51fc54612bca0f5e612333f28e0500,6416205,1728467536,0.125,1566574,2,1
203a8669d4f862dfd2352f6a9e213f35ab5c86d1c5e2bb09a664cf24875c5940,6408077,1728430117,0.125,1601720,3,2
59b952ce37fc13a33f9828c1f55d24e18fc742d5ec388bdca4eed53517572cbe,6426200,1728516586,0.125,2100979,15,4
f8b5a58c59652e1adae7a6d5754abdbe8cb573abb4dca0558e428a431a93ecd5,6563734,1729161173,0.125,1708818,1,1
cd3544290f42a16536453cbbf23700d013a9495c4b78ba28286aec136ff46ee8,6410635,1728441901,0.125,1571933,2,1
cd80596c16a84e0fa86cdfedba086261b4875134632da9beef8e89b5e2f61897,6415714,1728465785,0.125,1652861,2,1
20f0cb5630da08429607a94f8474b8492ce5667076c180f46306589f3440170b,6553508,1729110618,0.125,1629483,1,1
05163012ecdfbf3c788c39c56ae49393e72a32c79d57a58d1e6b00c767effd6e,6578059,1729231331,0.125,1540165,1,1
26d170fbecaee5a4ba374f9b29bf37670230e9815ba567ad40ad28d2a38e7ea4,6415872,1728466358,0.125,1649741,2,1
783b650f0a772e5379bbb769d09cb9def66c773adab40045ee8ad06b8ff1de2c,6413192,1728454533,0.125,1651312,2,1
e97b9484f4c4569f13be8528cdfaf91bdc4d5946a5d3bd8344761a77cd2eee65,6592676,1729303952,0.125,1526789,1,1
23d3f93f5402ff63a82ecfffd28137ebc9c5523b445e64c5067c8ccda1b99cda,6423586,1728504002,0.125,2100942,15,4
f0c60df148975588812e7254a5e81fd9ddbe31cf04497186210be8a324de1044,6563716,1729161088,0.125,1695285,1,1
f900b12db983af3abd0681244cbf6856141c4472b3077b9a1f2e67cd2bc2d02f,6409640,1728437448,0.125,1573043,2,1
3e83750b3aeca657d6a666c8f08e1808058a7382c1e6c20b644a9a5103284e1c,6538059,1729036802,0.125,1984473,16,4
cf38474287dc0bfe9f44a39913c4d5fc74e6a43027fcb4f3d98dcfcfd30582d7,6440870,1728586892,0.125,1544201,1,1
88e6458135416663721c223fd9a6da2cdb9e36fa4604f5e8b5c8fc997b112e99,6413455,1728455676,0.125,1391425,2,10
3ae8947abfbb6654c3088dd95c57314e319efeaedf7342bbda74342a1c601145,6458451,1728643905,0.125,1612025,1,1
9d882b3e924ce8f37c4b9422922d6c115cab2e5356ba9671b51cef5b6a7bbe8b,6414453,1728460470,0.125,1732546,2,1
7ec854543059d98facce2e841119abccc2c31c266c7d09dd3495c85cc40c0134,6443785,1728601896,0.125,1691472,1,1
651399eac1db1a022976fdf9656c2b7713a1763b89c68c4a9bd7dbdb1b462f25,6415390,1728464563,0.125,1709524,4,2
14453ebb30a1f23533716d32b738096a4a56cfcda135d1133ecc6655b5a50cd7,6542868,1729060115,0.125,1626079,1,1
69de749434803a1b1cea16c09518b1103fe67c8f0bb98ee2266f939a393680ed,6549093,1729089838,0.125,1465393,1,1
53838ae00c17eb257b06843e56edd9a1619370a9ca2570c5bdc663f7d772645a,6509722,1728900170,0.125,1626409,1,1
223884e18d1330795ca0ef555cf0641bbbe7914f4aab120070da4340f55dbec6,6413791,1728457176,0.125,1573739,2,1
babb7758a9616b97502a92ce5e1efb9e58378f4b70ee2f57c25fe4ed91db9999,6513446,1728918029,0.125,1695358,1,1
6f86699930d167d3b176a294b245a799f3083ecc4ce27751ae325a8ffef00094,6415384,1728464551,0.125,1732073,2,1
bd10a703c3a99a63f0fb73446cbb7a1265920006247541856132d7d091dbd8aa,6545136,1729071160,0.125,1644799,2,1
e118f1c28f5d1e4b263b68c1ac453944a00270b3976ff684e75bf632bd76c1f1,6415643,1728465518,0.125,1732409,2,1
8f88eee201cdccafcd1d92ca90be79ed5ef09c7edf44c214b35009006558cb86,6531785,1729006319,0.125,1548708,1,1
e8916b51732dbf02140b44692ca8b5dab947ccbf521e8beedc91d9dbf7cbd2b6,6546574,1729078212,0.125,1466067,1,1
19bb6ae73b891eff39411847d894fe872c13642498241a9ee5792d7e90172d38,6419962,1728485759,0.125,1728664,2,1
e914de1ff007028a5c4d52af7b267ef6b64af623e5a2e9ee972659047b6b9720,6548538,1729087415,0.125,1706726,1,1
7902e064c24dda2e55dcc72de0301023a91c38b6f1b3c2eef1b14f234cbca910,6436916,1728568327,0.125,1695197,1,1
96ba4e0888ec7fc749f8cbdf802c4d902c733e15b6dd06b1a29eb9d8de5d4dc6,6415889,1728466426,0.125,1648180,2,1
9336694d744289da5212bc447bdbd2a91b6ac8b0d42952f3d3d126aa8b9a846a,6424351,1728507350,0.125,1774556,4,2
c0f74da1e3dddf9b5a191bbf5adc86224f1f0000b5a8a21faca0d6c893ae407b,6506414,1728884335,0.125,1466585,1,1
9bbf8adce387353438ee64bf9b419d164ad5437001c1154b2919b600f38d0a16,6418559,1728478797,0.125,1656101,2,1
429f12baa5b5e927f29ef48c106faef4df530bce612bb71702f0bf2577928db3,6466576,1728685092,0.125,1630549,4,2
bd568828d481899b8a30ebb3bb8653b85ca10c7f5a3c1fe2b07ad7278d90289e,6576318,1729223056,0.125,1485051,2,1
1debb4a0cb50ca630a74e9701b9f01177c2778efd0e9eaf22177178bd72e3cc9,6590570,1729293464,0.125,1605989,1,1
e412cd7f92cf5bb72eb8e1d10234afec991c8489a731b071ba16edc450202e93,6507928,1728891632,0.125,1650722,2,1
1603d72f744ef9639292d6f56d9b462dc95ad9dbc6d792a9d89c37e91b49864b,6415499,1728464926,0.125,1650107,2,1
325450e34d3572f184437515fbab82bdcf368f8cbdfaefb2343915ff1863e41f,6412880,1728453215,0.125,1313935,2,9
6e031b94b8e621ea09e56aaa3ce1581d1389cdf838d49670748d5d3239ceb282,6407972,1728429622,0.125,1337763,3,7
2579b9f0742d1ee3e16639d6aecf491ecffda95f83561971c829e9256f86bf50,6410878,1728442969,0.125,1553538,2,11
11f380461c7f68affbfc85f790ec5eea91b6bfb994b47346d3928516e218fba1,6478204,1728742329,0.125,1546472,1,1
66d6f31cc309ae59f50aaa977bff79017fc31de08eeca2e1a648ae6af8fa47fb,6413792,1728457182,0.125,1650917,2,1
34943725831ab4e673600256d77c97fbbaabd46a41c88a3790e8caff89c1bf26,6434096,1728555419,0.125,1722660,2,1
b9a4e6faa81f0002214ca74b5f7e2b067dff656616985f47170416e74f19b3a7,6528754,1728993357,0.125,1469875,1,1
47b60d6149de07fbb27443b69bedf0dc5d26d4df6336eed178a37f95669e0369,6557716,1729132416,0.125,1545858,1,1
7296eb25af4c9cdcc1c5c347d0189ce5d94c76a5d3e96c2d726908d5651850bd,6599116,1729334343,0.125,1687475,1,1
42db8ef708634abe81a8d739c70f4362d81b45fe8971e0d61f66ef859bfa9f39,6584966,1729265445,0.125,1566537,2,1
e7db135a6dfdc08af2e8bdfc039b6e6bb1ced5eb56678c11b5f707bf95e59cb0,6608766,1729383213,0.125,1606853,1,1
7ba0a4c7f1938867534dfb3f1d9b8e93fe38f4490237393e9466791d12088c24,6435987,1728564085,0.125,1627201,1,1
5b329f01040645859ab84689c99c09e35ced88e5a34329a885474103929ec090,6601585,1729346865,0.125,1701491,1,1
955cda88e16fb167e8da363ec986b7a5839c2038feb4d64653651a7d1d29a2c5,6415914,1728466525,0.125,1706859,4,2
9a623293b52f0526906b04fb573f44eb685a1a35b131518bada41d813bff6874,6558578,1729136807,0.125,1879263,2,1
29cfca86555857a02a7e806609ea3b3f0239afe61312b714720cecc648f0cd17,6548631,1729087755,0.125,1545854,1,1
2db496ad434ed7aa24a25549a91aba928e1af1e4a10a2520acb966e40ac3fdcc,6491992,1728813141,0.125,1626192,1,1
8a228a9aa330ffe25d834a3cab3149057b55c241d7de38643936583b8d361ce1,6566087,1729172790,0.125,1544300,1,1
5c41adb5a6428580c0849ef57ef820accebaf9d61f77c1d42032beb6115ef7af,6437922,1728572401,0.125,2061456,16,4
6dba2b0b02e18659e1115aae3345733a7c118ad5c92cfb0277ecef5e542384af,6529306,1728996046,0.125,1636156,1,1
a34f807fd242321b7b585ca2ccc054111f20d3557ab26a897509da00e21ef8bb,6505017,1728877814,0.125,1628137,1,1
9fcaabe05c61d682474c172fba988b6cb7dce138a02ef4c44a53917ef7fec2d9,6419328,1728482539,0.125,1652549,2,1
f9be12b052221d47644c6d358ece583949226a54c4697f00b4fde07d163af34c,6415881,1728466410,0.125,1732241,2,1
f863f0cf98ac5b0d833d443b1882fe22a51bb5311dd6eb09244f0f0b6d763882,6569998,1729191754,0.125,1692332,1,1
ebfec2d77cdcee3b3fc536f2960a529fbc284f82ef9d9769d302357835962f50,6531575,1729005428,0.125,1706475,1,1
34401b078b0d64b4d7085c0e43087a54942db1232eb9ea350eea4a5e3858a675,6409761,1728438003,0.125,1650712,2,1
24f8ffee4be86a8d774efd6de876183624058c4d154c0fcc71c37c661de594f7,6529307,1728996048,0.125,1548565,1,1
9cf970cd883c4d9bacc16949a6c04ea39c22cedc88ee9d6050b348b7afb8c42d,6533054,1729012259,0.125,1708664,1,1
d02ab782f6ea126d9b3ec0a27bbf6b9a5531aba477ba725df957e5a498959f90,6413476,1728455803,0.125,1838706,3,2
b6dd4c940a2e0a1c1c9d0a4fb56d77825afd2d029676c3538150001aec4c5af5,6418190,1728477240,0.125,1837065,3,2
1a02128ec026592b66da96d00a94f0804a524e6afd593fe457c5da8ce9fd944f,6415253,1728464135,0.125,1681017,3,2
2bf626a17385cef1050da82a44aaedb6c8373123cb238ee8a3ec9c18698a10aa,6441925,1728591853,0.125,1628618,1,1
5b21ab8537f0e152ca9eeb7be333e1f783ef9f464d46fb751aa4b646deac17e2,6413475,1728455790,0.125,1651906,2,1
8a562e8dc7cf43a46113388fcaa57a663cddccdb619ae09c435e35328f8c1309,6415154,1728463696,0.125,1650046,2,1
a60e780e8ae3b430fe585164e6734169a78c3fd1bd552ad2988ae173789fe119,6436035,1728564370,0.125,1546250,1,1
b670460ce37faf3ccf91e363cef940e145655276534ba319f57a29985bc8b677,6415505,1728464949,0.125,1652327,2,1
b497af3a87615c24d53f5401fd873919c101def52304d536eda606fd2508b297,6410810,1728442601,0.125,1650190,2,1
1c9b9f1b8a65486ba7c58bf8fee615525b4d662c8519d5974706f95f6b7eb265,6491008,1728808245,0.125,1618084,1,1
f7ccc01bfbf37998b05191b4a19799a4ddfd40d66478256e682d4d09719911d1,6414972,1728462927,0.125,1571225,2,1
077cd3fa1ba8cc7b6f418c1a3c7f256e229cafc8e1c4ff0862d2976eab56b8b9,6410619,1728441849,0.125,1492378,2,1
2e04f53cb72585efefd1cc85f61bb7c7864f063138ec33329458aba04a5b253b,6504622,1728875872,0.125,1533991,1,1
e86d5c58d52fb3201fd4aacbf2ebf96a30c54ce3135413eb32a1459ccb5c12e7,6563724,1729161138,0.125,1468566,1,1
61c405d718e16b551321d4b2f3e83dbcd3601c737546c9791250112e7854a1b7,6531154,1729003756,0.125,1469750,1,1
f04de8a1d687d6718d2980890c83f0eae9a0975f67a8ef09262e60b664e3f0e0,6531532,1729005288,0.125,1628006,1,1
41406f36eb736d881c3b7b9d5612e033bc50e1215578db18c17ff7b7b92ae6d5,6476521,1728734403,0.125,2129280,16,4
4e3ee40e95521f603f861cac2a12a9e7d736331ca5948dc380ed4372221ea2bc,6406185,1728420753,0.125,1654954,2,1
f03cf389b280fd72e7d53bd12d2df3371fe17206d18d9fad5c1e2ec086760c18,6415963,1728466709,0.125,1600641,3,2
0a33a41f52ec70d6360ea9a130c2ff1f8e28bd7f950317d5b326170d978af7b5,6505777,1728881094,0.125,1466006,1,1
79b0a88298f83f958b34e9705a1893f3e48abae5f496a0dfe580a5c468c8f98e,6410618,1728441846,0.125,1730302,2,1
67ccc7abe3475b9e4270ecfaaf9e415abdf6c3aa179c0464932d753de8b111af,6415640,1728465504,0.125,1573318,2,1
debff66665d144edfd72a932d1796ee212e11289a4c2f533e6423f51975b6616,6415774,1728465976,0.125,1571657,2,1
91f57ad2cd8c7f3e1eb4266eaebd8321824d63362c4584cc2892c66a61ad659f,6560165,1729144325,0.125,1616828,1,1
e53d44c115cd4cda45d4753eb929ddf7fc92c674caddb84c1b324a07c7751427,6544357,1729067304,0.125,1535247,1,1
64a79aecab6756ac239feefe7659a85fd7764ea59f7c1d00a3cbac3c0c52201e,6478544,1728744170,0.125,1603089,3,2
63f27a04d8595f23d3e1ca01f109d04dbfcd5cb53cd12dcab3772bd7f57f3652,6416867,1728470415,0.125,1492745,2,1
71e17575f1ef4d0197756a9b15c8d47460d91551be6b8006ea57861647d3bdbe,6579559,1729238665,0.125,1684629,1,1
e4afb4e2f1cd44a9b7742ad28eaba7889756ba32c49361dd7a15b34b5754a1a7,6594941,1729315413,0.125,1527185,1,1
83b9146b297a3243cf6abdaf280bb4ab4334694c70c3a9397759841e270cfbb8,6549507,1729091655,0.125,1544634,1,1
0f4eff26662883ec5bd73024a2921e216e0ed1db7698fbe76ba7b290f2d8e656,6484268,1728773627,0.125,1694385,1,1
6db96c75ce9a7b6d2a37f2bee1a5b487638cf5e8c0d1e87068b6fe3acec92882,6519053,1728945820,0.125,1465269,1,1
23ba2a767809c48dd3e6d5bc0ff7adf5bcfaf0e73986cea83dac46a717ddc8d8,6410595,1728441776,0.125,1570558,2,1
d1d3f16836268eeee9d067711e68df42361f9b854b3e5d1c4e36a552d544951a,6437886,1728572214,0.125,1612238,1,1
1cb1b98d942e0f712f6ead14dd53bb6cc91c7a1abac8fcf919175358440a1476,6565555,1729170054,0.125,1547940,1,1
181fb9bdf993db6aacbc71924b1880fe8575b03a76b6f0c6142509393d8b189c,6413865,1728457534,0.125,1436691,1,10
7a3451cce6901a9b60c96c564eff36fa4b6757da0173a37865afc3869c965062,6530944,1729002956,0.125,1493345,2,1
45e03d91e7a57cf4819c283a30eeba9cf3ac2d5ca375c7e4b4b98bddcf9aa782,6440196,1728583513,0.125,1467117,1,1
d6912e2a29fb8db2fa696273356d11c318274005042435b4ba60b90ebea8fb1d,6512712,1728914468,0.125,1546997,1,1
85e77b5d8fef01ecb13aacb43093b23debae583f336d3911abaeff7bde37a872,6409737,1728437911,0.125,1572256,2,1
f2411e60372b5a6a087be1781347ddcfe8c63d373c99bd08b2cafbd1f1e8efbd,6424309,1728507141,0.125,1681399,3,2
d15c8c50aedc60bf42c45cc70bdb0a6e604ee570ef459fe6514468caf05768cb,6548282,1729086332,0.125,1638811,2,1
e842f5299c638760997adb101a92053e62c04661547c7e282b82e84b20f85100,6418468,1728478371,0.125,1655087,2,1
e8c997a59c90d010dac2e017dfd33dd83de988f5c27e6c4ea833842c1a049f5f,6530271,1729000410,0.125,1628941,1,1
95c15450bcc141a07c50ab96d5ffbf44df717a56fd7dc9a27eb65fa2a323b1b8,6502659,1728866116,0.125,1773752,1,1
8d7c125470633cce833fcd1353e9f3bc2fc7cf04dd90b4659eae66f5532a657b,6440046,1728582805,0.125,1653321,2,1
99ea218fa83655441358e8ea7a6ab9afc452600a09ff4240e8b8d13215bb6892,6416877,1728470484,0.125,1731754,2,1
78e2e607fbc8d6fd4c25cac6a536d7a75ae977e6837f2a2e3dd685306ab0d112,6495440,1728830459,0.125,1471555,1,1
e6270623b35d0978ab99886cb2d016116b6802d7d881398ddf9a83497b30e587,6502896,1728867262,0.125,1545822,1,1
80eae6052db56cf05fb3792ed96d8d31a0786ee229ec71d44143abd16e294a22,6532383,1729009122,0.125,1613973,1,1
51c4442091dfbf19dc2d093a9aec9a25708a20e609ef4f6ed51fac95c24aec5d,6566924,1729176938,0.125,1575235,2,1
a47f3b8a3c8e045542614b1f77cbe3e551cf7612d43d309f51d9c40083bd4b66,6414522,1728460769,0.125,1729696,2,1
13247a15e28ea6f129d6d319db6ad4bb39a47e50f7f50b576ff4fe7d8faaa24f,6410447,1728441270,0.125,1651568,2,1
553db1531ed5c62d6fd100b2f8824b5ccb68ccda1c5d93c63a931ec0894f682a,6495998,1728833216,0.125,1532932,1,1
501cd61ec683b02ff4a74da165df6fa8338845c72d120f9784811211e93d2e21,6415949,1728466629,0.125,1600136,3,2
15b4e63c27d95a50d174958083b2ee4235831da2a7b6154878d5ecdd417a9081,6407100,1728424966,0.125,1649651,2,1
3dd02384dca32a577d503e24b4ea0829b3a2ff61e5ae368fff484e6bfcdb8272,6498514,1728845445,0.125,1774498,1,1
5d2740f2485543aaccf3ad936ef2b1988b0ffb3d134deed6329b48e530cd1939,6410661,1728441976,0.125,1570156,2,1
c4d1c205147244a0b9344c93507d0ceb411d6ef64ee683e51785cbfe49670800,6500305,1728854608,0.125,1467229,1,1
