Transaction Hash,Block Number,Timestamp,Gas Price (Gwei),Gas Used,Number of Inputs,Max Merkle Tree Depth
2ccef734598a73049086ad44a53a3f740d9fdaaf42a5a9b0fbcf2d2fbb43cbcf,10028825,1728539999,0.043125464,865569,12,4
860773f7fae0a6680a334e648e3ee6644a2771451f3d2399fc5da6015a3d8ac3,10249105,1729165765,0.045947073,572261,1,1
b9bfbb33be666cc4bf15fbdd5bb7c9cae4027e4cea0946a80f68082c9cd1ccfb,10184829,1728993601,0.041984306,879370,12,4
412a8a780f6fff9758591df9df1cc5777ff6f91ee772c6b5d618e202672ecaea,10098432,1728744558,0.044736543,673040,5,3
3f56ba89130be6ef0962494ba6813d5a20c424bf38f26c784fc25e9c4c373185,10145742,1728884342,0.041330364,551150,1,1
5bfd9bff0fed62c4a2e1fa7b7688d1429fff53947d77a03403ae8cdf879cd1e4,10043856,1728583201,0.04271816,879526,12,4
c069e753ed4874cea17818f370d55f39c1bb1300ffd56679e01c20a85d0b22cb,10044137,1728583967,0.043655894,551138,1,1
6456023fabff88ba57e00aa82a427a01d2884ca4d4c45b2ce214179a0cf85658,10294265,1729277118,0.041700519,685623,6,3
05d89d9aa32da8228ae5082c4f52de665f1c368f68b88ea84ad67570fe4e5bf2,10339479,1729403999,0.047903461,833136,12,4
79159c9727514aee4c3f99c8a12f4d6babdea5139cd1595953b6ecabcf3a4b02,10183872,1728991372,0.041964407,551322,1,1
93f371668ee8dc3494716d03bc4a98de85a601b4aaf38be3227c861e337f031c,10070695,1728662208,0.044288941,551162,1,1
bed508289ff5d9508acb824dfa7130b70a560b244ddaf9d140f0a939816d8371,10041439,1728576221,0.044111172,558149,1,1
237163c310c71fecfcbcbaf3cd7e3a3af72ca1f492d68d9aef68edebde66fde1,10175812,1728969985,0.041044201,665870,5,3
006331a6c70e23c0e9d51042e4a5fa01ce5b16c961e2e49e58a8e4d8660bc42c,10018577,1728509399,0.048653051,872572,12,4
8c9a0f79fb92874a5b419737b2d79acb189159989c81d3f97c111cd80b8cc85c,10258212,1729189222,0.044760572,551334,1,1
7115e6539e478ebe80fe5509c2030f92be6626439b748d45c89dfc7ed32e7dc1,10142894,1728876146,0.041374731,672984,5,3
04bd4baf5dd23145cd95fc4e211c90c234317f453419f4764595d0cff13941ed,10249333,1729166401,0.046337315,869644,12,4
98d664f981473b22897f8f1c5a74e25daf916d40915855ba50ebe99b637c8ec0,10167905,1728946864,0.041667047,701432,6,3
5a81fe1edf193ff1eb5bfc7483111daa4250f96c7e73daedb5ff0b6989e561aa,10235789,1729129875,0.040590189,687319,6,3
62811c7f554b35490883dfb362a9bbefa700a8d1b816e533d7db9a2269a60e6d,10156967,1728915674,0.04704606,565331,1,1
7c851c205f8b4d0d8828cb04e88a197f90b20e9e7e45b42138c00bddc219ddc5,10187697,1729000532,0.044357049,565331,1,1
d324af37dac2f8aafc665edc6d5144cb71cdad95cbc2e2889b9631e74b82fcae,10043706,1728582805,0.041347531,544163,1,1
73697d60014ad681d352aeca76fdad653d83c20dcb0b29ab6631c4ee0c4c35ca,10071629,1728664990,0.046940701,558332,1,1
6299524c866f953d0ac540e7e17b195455cb883669072e15ae155707712f1f92,10033167,1728552599,0.041273488,872476,12,4
c8bb9bdeae10105e36b542229e6bee1268a9d9358e581c6eaa615e53ee4f1c60,10261083,1729196621,0.041853878,635009,4,2
47e4ba3d0feeb75a3abfdc860c6458ee509dde1d7db5f3a85b9b07e89084e52e,10248712,1729164736,0.041790831,672857,5,3
1b54b3d32fa3e3ae39ab711218d2856ff2e43378047984cdc3436513b6eeb318,10190259,1729006264,0.044904821,585199,2,1
2aea025801be2b37bf39aeba2c6c763adbb10d3575e1be659f0db172a9f8b355,10303360,1729296001,0.04051803,837334,12,4
fda952a588bf816e2a27575a53bb15b1adcca59e7eaafb8c6a2f1a8e0085006c,10235794,1729129885,0.040590189,558320,1,1
15cd2f8761b7b5fa4b65bc033dc4013734dd47e77fbb0ce776134815d83551fe,10192631,1729012254,0.043082581,648822,4,2
4723a64f89aca1b078dc3577688fe945b2ef844073c399952645b59d5c3f4be7,10143168,1728876899,0.041831529,558252,1,1
b5934681ba2a724d3e08cfcf3a29410cb9c4aaa0ce95d95990fb7bce2ece7d69,10191880,1729010297,0.044377285,572353,1,1
e86b1580b40d1f8200897ef689c4693133883dd69f7c9120c9edf1bb6373237f,10219885,1729086249,0.042224646,551230,1,1
d195b8f8119b2add706b58cd8c19e845060bc0f28cfbf2558b53ea302d8c0084,10241080,1729144799,0.040733199,879467,12,4
8835bd5d4302aefa55b881a353114b2bacab2429f1d73b927f423d3a359c3ef7,10216387,1729077951,0.04074693,551310,1,1
13d4a9f9efddc5987d48c7038635ea7a5aa51a74cee077df7e5aa3937054145c,10044075,1728583797,0.043459836,544243,1,1
af9de1b32462d18eb2b03e0160b2af082e17fb68388298e24d6ef0fb5d935d1b,10027610,1728536399,0.041793071,893447,12,4
6554be1de420766319fd3194ca272f2b11c763b22b33c8543ce022942cd10242,10141321,1728871502,0.041992945,665882,5,3
2c95ff7f5748b83c6b1b9e538d37fb009bd6aca19bfaf299c2ef5c60daa265fb,10273499,1729231199,0.051481227,840250,12,4
50e0d6164d8b32c7f8a3c1dc32133d5bf111b1017f25891dddd7ddad0dbcf2af,10189110,1729003529,0.049161588,565331,1,1
a53ede86270004865e87788ad50b72f792a0622a2b9363d0dd9368c586a9b852,10187165,1728999281,0.043707213,551150,1,1
8b40202116cbb5542fb40296bf663f4b3a4aa124f8493fcdf4db302d56376f73,10044065,1728583771,0.043472769,658999,5,3
7a495722b61a0de0ebba42a77fc80c2bb3523a39e188fe790b047dbbe125b6de,10220751,1729088208,0.043186112,558229,1,1
f10e4374992ef79e5ba91995c21c03e9e412c51288928b01969b10c4809feb06,10174231,1728965434,0.041113187,544219,1,1
