Transaction Hash,Block Number,Timestamp,Gas Price (Gwei),Gas Used,Number of Inputs,Max Merkle Tree Depth
b84562cb8bdc6fc75929aa2473aa66685d1bb70ccb2f95ac010ae68931f9a0b3,16662942,1728410400,0.337,583224,4,11
ec246b3cbf80b82c20c639e25b8f1273e1771e853d26e40894ce1dfc6d9a3db3,16682720,1728477455,0.223,636055,4,2
50bb20867d4d71f8aab9c29cf2bb446167fb2f2a40570c5cfcbde5166a4907ff,16684678,1728484199,0.368,621954,4,2
2a7e149806788d14caf59b5ed1d75c9db831bdcf255dda9ddb9885cdf0e6a68c,16365265,1727434807,0.142,593956,4,15
2fc5eb67386256bf349b9c10dbf31dd733f88687ff4504671f13f4330f548943,16409342,1727568007,0.0716,591281,4,14
a8a6d1491f587ae66487f39d25d450dd0c0edf17edf7884823216336945104e4,16184737,1726889406,0.173,636099,4,2
3ddb8216935fedf9437e52b6378d0860f2d358c70f3b9a98dc729a4a47ef9a9a,16637175,1728322591,0.52,622114,4,2
c7b52d7c643f5ac0102f8c798f8a8cd8c616e3c5f9fd08d0dad6201d3039fedb,16909667,1729253152,0.434,631890,4,2
5c34ea9bba05b2e39afa035e8e06906e7afdece3ef10ba8fc004a471505b4973,16478514,1727776807,0.207,622034,4,2
6f039509b033b1922515558b42a3a4c36ca391fc58a95074cf0aaa8257428d3e,16288454,1727202606,0.592,602729,4,13
1802aa580b14dceae91d237a78a900f5b33bb728b7437ce974dcd5f6766d2bd6,16425441,1727616611,0.173,636099,4,2
7db94e473a8aa61d687e534aedbe7632ef36294ffc6aecb6578fe6a652e197ca,16597244,1728187211,0.0534,643018,4,2
4df8a4468ceae73d85d0574596888b72ff9010e11b052216c6ec6d496bdd6578,16558239,1728055802,0.164,642890,4,2
663c0ed0d6251b89f928eb5ae73b33de4a1473e03be78b09241f0caba169bb26,16349194,1727386207,0.296,583340,4,11
0abcba9ef568082910fcd080934f4c9789db2be6c92e985838438323047889e7,16392661,1727517608,0.0996,595587,4,13
8ccb80650ba773b269f414c1a950920c761fefea66dd005443462f41bb55f46b,16369431,1727447409,0.316,615036,4,15
79ac81a4fba4af13471868910a7210d3fe51abc22a74bd6e48a65b80700a1afb,16448090,1727685008,0.0972,593281,4,7
ffc89b0560d8ad07d9ad86f16c3c3d78b1cc60f6ac7de8144cbe8b5e8250dbaf,16691556,1728507602,0.576,636135,4,2
0ca43e5621c86479dbb1668c13a5a4a6aa4abf8441372ed5077b0391505d6400,16203197,1726945207,0.17,650040,4,2
17b40d4995079e0755b0c0ec162782dc06ac3d8f59e2c8ee7c0dec374480e9bb,16282497,1727184607,0.39,608129,4,15
526272aef7019b27489f9a8fb5ad233e56d24965db78767f4626349854490b35,16429611,1727629207,0.14,601492,4,10
0e0ef265f76111b0dfe60cb7e152c366529a61f5292838aee7349e015061d2d2,16578476,1728124198,0.231,621986,4,2
cd565b408297ed763693362a464b7ec85325d449298b1f08cba07fb6cb787f88,16593489,1728174741,0.0377,621930,4,2
15870840bfec5b79a6584206bd01a32e32c5e53668946907bd6f326ff7ee5965,16340861,1727361008,0.434,619476,4,14
1380c658b88df9302f702ef1e6cb8555e00a6de6e085e9963c929e8fbf23102e,16532891,1727969403,0.181,636031,4,2
fe868ca88d3c3ff15397a58dbf1966e0c29346a23a8638e16bd8e6f1b683a0bf,16586481,1728151240,0.276,629033,4,2
d5ae0b40c1273fa74f471a7ccfb5ceaece0a6a3904ce7c5f32d0f8fafb05bf5c,16887775,1729179398,0.3,538419,1,1
2e20961fcc196a996347132ce8dfb40fda5e3fa51bc191279e21e7b7b689cccc,16544572,1728008999,0.0629,621894,4,2
0bf3315a7e5ad36b05bfc610aaa2d477a9eaa52d8bc43522c4d6e9b1753ddf4d,16503308,1727864999,1,628941,4,2
869a4549110d0b7347fb32afa6ac290f9f367a594c14391c5eb920ba8e7d64de,16795060,1728864002,0.114,629009,4,2
8d4876ace32845b04ab8fed4bd7cddf6b93761dde60c2ae978b3febb28672c68,16555139,1728045035,0.0751,629033,4,2
e170157c7ce9ec5586518639402b053b0d962a62fe8d206df10282cc5c862b13,16278323,1727172007,0.222,591450,4,14
33b5021965d1fe3e4fabe38e05605c103f1e7da30ddb7b0805a3b50b6e73d376,16210346,1726966806,0.0832,629077,4,2
71a1841b93596c8d90e289fb7570bfd33935bd683013ce2daa5dab0a7fab6dd1,16331932,1727334007,0.628,595603,4,13
ef6fff189be149a41a64d44d38a1df73715ecb432f442951be58737966ecd9bf,16837662,1729009122,0.272,566425,1,1
7321f9bf74df01b9212656aa5419ec9d69896601c4c290e0c909d1e6ec103837,16167465,1726837208,0.163,621918,4,2
fe8db5a738fb44965e39059da0b0ab698edfcc485314b9b5314a5dd82a0d2d3f,16191885,1726911009,0.16,629077,4,2
0c5190237a6ee2a080c378ef2f42f8fc0446fc20092ea5daf19c54af79adb21c,16482087,1727787604,0.223,629053,4,2
566d2cd99ec50c9da3876c39ff2b175d4011e2590f53baa21ec50c1fcd562462,16230626,1727028009,0.48,619492,4,14
430547aa8195c155cf9213de3994538ed44cd6f624d1accefc230e9f1fc47aa4,16163295,1726824610,0.19,650004,4,2
779c1f74bb6993c4fb4f9f7de8e34f2e1042e7296222289338922c6a0d8537d7,16213340,1726975808,0.0894,636007,4,2
4ff5305cffdabc18366f9fca225961ca6809330e473c9a8c3a29978417b2cb9f,16271766,1727152206,0.173,594092,4,15
0b7d61b0dd5d37733730ea91c9ab3fd2454abe093bc2fe3ab5c24c1b9ba446c0,16171046,1726848009,0.319,628941,4,2
185173617627df9bb4f68488a1c22817576cabccf81f1f6285e0f641b0f83d55,16628577,1728293400,0.164,628997,4,2
06e0634cba3921fef1615f836139bb728853c899bdea6ca8953f33307c2847ee,16416487,1727589607,0.0823,608085,4,15
9cefe519e7055b21dac5441bffdbdab42289e76fe09b64f9fddebe2c2d6cc547,16191288,1726909209,0.197,621942,4,2
5698e7f74ea1fea9c89fd42928b8185d9719a51aea1ce2d137abe952685fa863,16550421,1728028801,0.0723,628929,4,2
2a10f196211f318908217639b1c7e0b12bbb9bad069b7979f1b7051d2dcae958,16423649,1727611206,0.0692,608033,4,15
ff5d614453a1a1ec8aee983e8506944a5607a39086f8a4720ee5623eeda08e86,16571150,1728099348,0.0678,636040,4,2
ff4dc310d5fa8dbef73d7949bd968245bd7d8521eb737ce2d177507b25543d2f,16571590,1728100801,0.0486,628857,4,2
e485469e52cd8da977d0a98c7df5184076e4fb57d4f82d0d92628001198f6bec,16232412,1727033406,0.145,594108,4,15
d56ffea714dc28385f5c397d99a95f3bc02f546308c607d37a6f0a9a7938463f,16401006,1727542807,0.105,594084,4,15
57098c69c7cdabf7a6d42f572237479d717635018f8293d074a740f667d4af64,16577990,1728122559,0.0514,622022,4,2
5655d7cc9afeb7db9f1691ca31db0e2c640d42a3eef41cfdcdd318652dcd7024,16668244,1728428399,0.249,622114,4,2
cc3a3da6d5176bd40434029a5eae9dc833cb0bf70baae642e24cf8801aa98ed9,16273554,1727157607,0.186,604372,4,11
318a1f94f1246edfff2d24404a99858135c5fac99bbffc31ace9036ca5141f4e,16835372,1729000885,0.563,538475,1,1
db4613fb7116939edf4bf351e8516daa90405224e58ca5717ce08fa1668685ee,16669972,1728434163,0.214,622034,4,2
